Date,Size,Value,Growth,Momentum,Quality,LowVolatility
2013-02-18,1.19567065,3.02916328,3.03707329,1.91311198,2.61032039,1.71801902
2013-02-19,1.20322905,3.05214769,3.05921280,1.93390627,2.62466249,1.73258565
2013-02-20,1.19655108,3.02823484,3.01582163,1.90374115,2.61212391,1.73092811
2013-02-21,1.19626574,3.02182873,2.98222639,1.87147185,2.59568867,1.73149555
2013-02-22,1.20238822,3.03184251,2.99547818,1.88650954,2.62164971,1.74036353
2013-02-25,1.18365401,2.97450606,2.94572216,1.85243489,2.58823619,1.72432570
2013-02-26,1.19096728,2.98518294,2.95822683,1.87660819,2.61653104,1.73358236
2013-02-27,1.20176011,3.02776303,2.99315864,1.90609303,2.64029821,1.74733657
2013-02-28,1.19797838,3.02334661,2.98275294,1.89628664,2.64041204,1.74500146
2013-03-01,1.19959053,3.03066129,2.98347646,1.90940342,2.64368986,1.75099148
2013-03-04,1.20449162,3.05360863,3.00864944,1.92375969,2.65811219,1.76233862
2013-03-05,1.21470354,3.07542809,3.04915623,1.95052060,2.67456382,1.77217651
2013-03-06,1.21234327,3.07974025,3.05491275,1.96484763,2.67186634,1.77551089
2013-03-07,1.21505801,3.08813537,3.06969462,1.97478106,2.67467568,1.77601842
2013-03-08,1.21665390,3.08633376,3.07540947,1.97477010,2.68736926,1.78289893
2013-03-11,1.22168158,3.09448306,3.08154346,1.97961305,2.69066406,1.78464887
2013-03-12,1.21623833,3.08625784,3.07041765,1.96984463,2.68701056,1.77918941
2013-03-13,1.21673367,3.09141296,3.07101759,1.97032319,2.68900808,1.78183163
2013-03-14,1.22421094,3.09825233,3.07371587,1.98041247,2.70158945,1.78886518
2013-03-15,1.22723978,3.09674417,3.07556668,1.98046757,2.68485214,1.78338770
2013-03-18,1.22680111,3.07760908,3.06138468,1.96821516,2.66971940,1.77569604
2013-03-19,1.22785349,3.07714975,3.05885941,1.96336002,2.67380900,1.78325168
2013-03-20,1.23302647,3.08772524,3.09237283,1.98272769,2.69057786,1.79374490
2013-03-21,1.22839027,3.06968326,3.05982366,1.93797976,2.68215118,1.78955228
2013-03-22,1.23956901,3.09106042,3.09382434,1.94700177,2.70142690,1.80847839
2013-03-25,1.23694610,3.08335844,3.08978860,1.93567635,2.69520729,1.80244276
2013-03-26,1.24446735,3.11619315,3.09991030,1.94108086,2.72130680,1.82145915
2013-03-27,1.24173172,3.11884499,3.10223455,1.93988270,2.72344883,1.81905009
2013-03-28,1.23934191,3.12495708,3.10650100,1.95213952,2.73500368,1.82727586
2013-03-29,1.23934191,3.12495708,3.10650100,1.95213952,2.73500368,1.82727586
2013-04-01,1.23961735,3.12457059,3.08438057,1.95213952,2.72199265,1.83113085
2013-04-02,1.24608918,3.15233159,3.11717506,1.95213952,2.75026689,1.84750978
2013-04-03,1.23894729,3.12516879,3.09231128,1.95213952,2.73784674,1.83442676
2013-04-04,1.24295399,3.14746325,3.10341839,1.95213952,2.74834367,1.84600458
2013-04-05,1.23808764,3.14115469,3.07112305,1.95213952,2.73125658,1.84028810
2013-04-08,1.23909294,3.14981423,3.09526118,1.95213952,2.74889906,1.84885926
2013-04-09,1.24809907,3.16842114,3.10614033,1.95213952,2.75511100,1.84644240
2013-04-10,1.26065308,3.20207362,3.14204209,1.95213952,2.79477356,1.86042539
2013-04-11,1.26156053,3.22795874,3.16295807,1.95213952,2.81327736,1.87092059
2013-04-12,1.25970441,3.23127870,3.15435234,1.95213952,2.81880949,1.87669940
2013-04-15,1.24204744,3.16238852,3.09011137,1.95213952,2.76628004,1.85326144
2013-04-16,1.25434791,3.19815700,3.12733524,1.95213952,2.81867117,1.88124024
2013-04-17,1.23897456,3.16417878,3.06652023,1.95213952,2.79712971,1.87253452
2013-04-18,1.23245352,3.12740381,3.02516562,1.95213952,2.76611802,1.87112759
2013-04-19,1.24876611,3.15251353,3.04298366,1.95213952,2.79144248,1.89253199
2013-04-22,1.25795095,3.15410830,3.05721239,1.95213952,2.80094648,1.89323643
